OBSID,teacher_turn_idx,teacher_text,student_turn_idx,student_text,matched_keywords,context_window,is_shutdown,confidence,reasoning
2056,292,No.,291,"2, 2.",no_start,"[multiple students] Multiplication.
[teacher] Or multiplication. You can do it either way. If you’re adding what would you be adding?
[student] 2, 2.
[teacher] No. <<<
[student] 2 pounds…
[teacher] No, we’re on Mercury.",True,0.7,Teacher gives bare No to student math answer about what to add without explaining the error
2058,332,"No, no, no.",331,I was gonna say drop the decimal and –,no_start,"[teacher] Yes.
[student] Oh, no, no, .
[student] I was gonna say drop the decimal and –
[teacher] No, no, no. <<<
[student] Okay, good.
[teacher] Just go ahead and fill that – make your board with that thing.",True,0.7,Teacher gives triple No to student math reasoning about dropping decimal without explaining why that approach is wrong
2086,157,No way.,156,"It would be 1,000.",no_start,"[multiple students] No.
[teacher] We had a ton of people miss that one. All right. This is the same thing as saying that you have $7.54 and you are dividing it between six of your friends. Okay, there is no way it would have –
[student] It would be 1,000.
[teacher] No way. <<<
[student] .
[teacher] I think we’re getting lazy. We don’t want to use that scratch paper. Use that scratch paper and it will keep you from missing simple ones like this, okay? All right, agree, Student A? Okay. look alive today. You’re going to get all warm and sleepy. Number 20. All right, I kind of like these kind of questions too, because I’m not really trying to find the answer. I’m just – I’m looking. Which of the following best – they even bold it for us. They capitalize it for us. Which of the following best describes the product of nine times 0.87, or 87 hundredths? Okay. Less than the whole number factor of nine? Yes, because you’re breaking this up into little tiny pieces, aren’t you? Okay, less than a decimal factor and 87? No. Greater than the whole number of nine? No. Greater than the sum of the two factors? Well, here, all we’ve got to do is solve it real quick. I get nine times seven is 63, carry the six. Nine times eight is 72. What’s 72 plus six?",True,0.6,Teacher says No way to student math answer without explaining why 1000 is incorrect for the division
2093,79,No.,78,It would go on weight?,no_start,"[student] Volume.
[teacher] Ah, there’s a new one. Where’s volume go under?
[student] It would go on weight?
[teacher] No. <<<
[student] Linear.
[teacher] Capacity.",True,0.6,Teacher gives bare No to student categorizing volume under weight without explaining why that is incorrect
2093,194,"No, four times 16 is not 128.",193,But four would be 128.,no_start,"[student] 16 times five is 80.
[teacher] Yeah, it is. So underneath – on the table, where it says five, you’re gonna put it’s 80 – 80 ounces. So what you’re doing is you’re filling out the chart.
[student] But four would be 128.
[teacher] No, four times 16 is not 128. <<<
[student] What?
[student] I already finished.",True,0.5,Teacher says No with brief correction that four times 16 is not 128 but does not explain further
2188,58,No. It’s not a factor. Student K?,57,Factor?,no_start,"[student] .
[teacher] What’s the answer to a division problem called?
[student] Factor?
[teacher] No. It’s not a factor. Student K? <<<
[student] Product?
[teacher] A product is when you multiply two factors together. What’s the answer to a division problem called? We have this beautiful keys for word problem. Student J, tell me. What’s the answer to a division problem called?",True,0.8,Teacher says 'No. It's not a factor.' then immediately calls on another student 'Student K?' - dismisses and redirects without scaffolding the original student
2189,51,No.,50,.,no_start,"[student] Angles, they equal 180.
[teacher] Right. You don’t really need to know that but you do need to know that all three angles are the same because it’s – you can hear the word what? Equal. Equilateral. All right. Let’s move on. Here is – anybody know how to pronounce this one over here? I’m moving one over to the right. It’s on the screen. How do I pronounce that word? Kind of tricky. Student W?
[student] .
[teacher] No. <<<
[student] ?
[teacher] Isosceles. How many syllables? I-so-se-lese. Four syllables. Try it again. Isosceles.",True,0.65,Teacher says just 'No.' with no follow-up explanation; student text is inaudible. Context suggests student attempted to pronounce a word. Short dismissal with no engagement
2215,144,"No. Each person gets three slices, which will be looking like that is what we’re saying.",143,It’s gonna be three whole pizzas.,no_start,"[student] Two.
[teacher] So how many whole pizzas is that? What do you all got?
[student] It’s gonna be three whole pizzas.
[teacher] No. Each person gets three slices, which will be looking like that is what we’re saying. <<<
[student] 5. 5 times 3 is 15.
[student] But when you build it up, only three pieces remain on the other pizza.",True,0.75,"Student says 'It's gonna be three whole pizzas'; teacher says 'No. Each person gets three slices, which will be looking like that' - dismisses student's answer and gives the correct answer without explaining why three whole pizzas is wrong"
2215,258,"No, you were supposed to do this.",257,Cut three pizzas into fifths.,no_start,"[student] No. We only have .
[teacher] Well let’s imagine fifths. You can draw.
[student] Cut three pizzas into fifths.
[teacher] No, you were supposed to do this. <<<
[student] Student R can do it over that.
[teacher] Wait. I don’t want to mess it up. Maybe you can do it under and then this person’s can kind of go like that.",True,0.7,"Student says 'Cut three pizzas into fifths'; teacher says 'No, you were supposed to do this.' - dismisses with procedural correction but doesn't explain why the student's approach was wrong"
2215,399,No. You cut them into –,398,One-thirds.,no_start,"[student] How will the pizza be cut into fractional parts?
[teacher] All right. So how did you cut those?
[student] One-thirds.
[teacher] No. You cut them into – <<<
[student] Three slices.
[teacher] You cut them into what fractional part?",True,0.75,Student says 'One-thirds'; teacher says 'No. You cut them into -' - dismisses and starts to give the answer without explaining why 'one-thirds' is incorrect
2216,181,"No, on one page.",180,950.,no_start,"[teacher] How do you know that? Have you sat there and counted them?
[teacher] So estimating, how many words do you think might be on one page, just estimating?
[student] 950.
[teacher] No, on one page. <<<
[student] 60.
[student] About 100.",True,0.8,"Student guesses '950' words on one page; teacher says 'No, on one page' - dismisses the answer implying it's way too high, but doesn't explain why or scaffold thinking about estimation"
2222,28,No. 20 times 25—,27,30.,no_start,"[student] 2.
[teacher] Okay. So 2 times 25 is—
[student] 30.
[teacher] No. 20 times 25— <<<
[student] 40.
[teacher] No. 2 times 25 is what?",True,0.85,Student says '30' (for 2 times 25); teacher says 'No. 20 times 25-' which is confusing and doesn't help the student understand why 30 is wrong; moves on to a different multiplication
2222,30,No. 2 times 25 is what?,29,40.,no_start,"[student] 30.
[teacher] No. 20 times 25—
[student] 40.
[teacher] No. 2 times 25 is what? <<<
[multiple students] 50.
[teacher] All I have to do is add. If I say 20, all I have to do is – look at this, guys. Remember 25 times 20? What do I have here?",True,0.8,Student says '40' (for 2 times 25); teacher says 'No. 2 times 25 is what?' - dismisses wrong answer and just re-asks the same question without scaffolding
2239,129,"No, honey.",128,Mine says two percent.,no_start,"[student] Five.
[teacher] Five.
[student] Mine says two percent.
[teacher] No, honey. <<<
[student] She has decimals.
[teacher] Okay, I’ll fix that. So 20 percent on your next one, but they’re all the same. Then you should have what?",True,0.8,"Student says 'Mine says two percent'; teacher says 'No, honey.' - dismisses student's observation with just an endearment, no mathematical explanation of why it should be different"
2239,260,"No, it’s not, no.",259,It’s going to be 425.,no_start,"[student] I got the answer.
[teacher] Okay. 12 over 25. Give me a marker board please.
[student] It’s going to be 425.
[teacher] No, it’s not, no. <<<
[student] 48.
[teacher] Remember, 12 over 25. How are we going to find that number?",True,0.8,"Student says 'It's going to be 425'; teacher says 'No, it's not, no.' - double dismissal without explanation of why 425 is wrong"
2270,88,No.,87,.,no_start,"[multiple students] .
[teacher] 32, good. Student E.
[student] .
[teacher] No. <<<
[student] I said please.
[teacher] Good. 16.",True,0.7,"Student text inaudible '.'; teacher says 'No.' - single word dismissal. Context shows student gave an answer (teacher says 'Good. 16.' after next student), suggesting this was a wrong math answer dismissed without explanation"
2273,190,No.,189,I did seven eighths plus one half.,no_start,"[student] No.
[teacher] Okay. Just one moment. Okay. Then you've got seven eighths plus one and one half. Hold on. Two and three eighths, then you add seven sixteenths to that. Wonderful. You need to write down all of this, then all of this, and label this as your total. Okay. Good. So then you did—
[student] I did seven eighths plus one half.
[teacher] No. <<<
[student] Four eighths plus one half.
[teacher] Now you need to do what?",True,0.75,Student says 'I did seven eighths plus one half'; teacher says just 'No.' - brief dismissal of student's mathematical work without explanation of what they should have done
2362,160,No.,159,mixed up 'cause that phrase right there can be used with anything.,no_start,"[student] Because there's –
[teacher] Student M?
[student] mixed up 'cause that phrase right there can be used with anything.
[teacher] No. <<<
[student] What?
[teacher] Mm-mmm. Student K?",True,0.8,Student says a phrase 'can be used with anything'; teacher says just 'No.' then context shows 'Mm-mmm. Student K?' - dismisses and moves to another student without explaining why the student's claim is wrong
2369,167,"No. What goes in that last column? $2220.00 We're just going to leave it rounded every time. We're not into decimals, so I'm just going to round it up. That would round, right? It's going to be 2220 that goes right there. Beautiful. Check your neighbor. That is right. Awesome. I have people that aren't even typically in this class that are doing what they're supposed to be doing. It goes there, sweetie. All right. Let's move on. Okay. Where do you think – what's our next animal? Okay. Where do you think the two turtle doves are?",166,184.,no_start,"[student] I wanted to plus that one.
[teacher] That should be 370. Then you would have it right. Now what is the total to date of the gifts? What is the total right now of the gifts? What goes in that last column?
[student] 184.
[teacher] No. What goes in that last column? $2220.00 We're just going to leave it rounded every time. We're not into decimals, so I'm just going to round it up. That would round, right? It's going to be 2220 that goes right there. Beautiful. Check your neighbor. That is right. Awesome. I have people that aren't even typically in this class that are doing what they're supposed to be doing. It goes there, sweetie. All right. Let's move on. Okay. Where do you think – what's our next animal? Okay. Where do you think the two turtle doves are? <<<
[student] In the shack.
[teacher] Where did our noise go?",True,0.85,Student says '184'; teacher says 'No. What goes in that last column? $2220.00' - dismisses wrong answer and immediately provides the correct answer without explaining how to get there
2369,190,No. You shouldn't have anything written there. Erase that.,189,I was adding these two.,no_start,"[student] 4,770.
[teacher] Where should that go? It should go right there. Is it 4,770? It's 4,970. You add this to this.
[student] I was adding these two.
[teacher] No. You shouldn't have anything written there. Erase that. <<<
[student] So what are you supposed to do?
[teacher] You add what you have here with the cost of the turtle doves. Do me a favor. Now once we find the cost of the French hens, what are we going to do with that? Raise your hand and tell me. What are we going to do when we find the cost of the French hens, Student W?",True,0.8,Student says 'I was adding these two'; teacher says 'No. You shouldn't have anything written there. Erase that.' - dismisses student's approach without explaining why it was wrong
2369,219,"No. For 10 you're going to have one at the end. Awesome. Five. Fix it. You need 4,500 right here, then add it to that. Sorry. Okay. 450 times 10 is not – now what? What's 45 times 1? 45. Then you're just going to have these two zeros at the end. That total goes right here. Awesome. Let's move on. We probably won't finish. That's okay. Here we go. Are you ready? Okay. Calling birds are next. It goes on to the next page. We don't want to go back on the train. Is that what it is? Hold on.",218,Two.,no_start,"[student] Yes.
[teacher] So you have two zeros, and it's 45 times 1, and that's your answer. If you worked it out, you have 0 times 0, so that's right, but what did you need to do here? You need to shift it over. Really, this zero would be here, then 1 times 5, and then 1 times 4, and you get it right. You've got to remember to put that in. Remember, you're multiplying by 10. When you multiply by 10, how many zeros do you have at the end?
[student] Two.
[teacher] No. For 10 you're going to have one at the end. Awesome. Five. Fix it. You need 4,500 right here, then add it to that. Sorry. Okay. 450 times 10 is not – now what? What's 45 times 1? 45. Then you're just going to have these two zeros at the end. That total goes right here. Awesome. Let's move on. We probably won't finish. That's okay. Here we go. Are you ready? Okay. Calling birds are next. It goes on to the next page. We don't want to go back on the train. Is that what it is? Hold on. <<<
[student] Then it should show you. Something else is there.
[teacher] That's not right. Goodness. Okay. Why isn't it working? I want this to go away. Good job, guys. That's why you all are here. What's next? 4 calling birds. Where do you think they are? Right here? Someone come up and play. Raise your hand. Student J, tell me where the birds are. I'm not seeing them. back .",True,0.8,Student says 'Two'; teacher says 'No. For 10 you're going to have one at the end.' then gives the answer and moves on rapidly - dismisses and corrects without helping student understand
2389,37,"No, it's 600.",36,Ain't the answer 240?,no_start,"[student] Is that the answer?
[teacher] Don't erase. Do it here.
[student] Ain't the answer 240?
[teacher] No, it's 600. <<<
[teacher] This is another strategy. I love what he did too. He said I know that 75 times 4 plus 75 times 4 is the same thing as 75 times 8. So what he did here was to do and he got 75 times 4 and he knows is 300, 75 times 4 he knows is 300. Then he added the top and he got his 600. Excellent. Now this is one way to solve this math, two ways we can use to solve this math. Let's look at what we have also. Can somebody read this for me and tell me what I need to do?
[teacher] What?",True,0.85,"Student says 'Ain't the answer 240?'; teacher says 'No, it's 600.' - dismisses wrong answer and gives correct answer without explaining why or how"
2389,74,"No, continue what you're doing please. Student J, sit down. Student J, sit down. Everybody look at the board and see what he's doing. Where'd you get seven from?",73,Nine hundred?,no_start,"[student] .
[teacher] No, not yet.
[student] Nine hundred?
[teacher] No, continue what you're doing please. Student J, sit down. Student J, sit down. Everybody look at the board and see what he's doing. Where'd you get seven from? <<<
[student] Can I help you, bro?
[teacher] No, sit down. He's trying. Sit down, thank you. Is this answer right?",True,0.7,"Student guesses 'Nine hundred?'; teacher says 'No, continue what you're doing please' then redirects attention to the board - dismisses guess and moves on without engagement"
2396,487,No.,486,Into ?,no_start,"[student] I need help .
[teacher] 562 minus 200 is 362. 362 minus 70 – hmm – it seems like I should bracket here. How could I pull apart 70?
[student] Into ?
[teacher] No. <<<
[student] Sixty?
[teacher] Sixty-two and…?",True,0.75,Student says 'Into ?' (inaudible); teacher says just 'No.' - brief dismissal. Context shows teacher then waits for another student to answer. Student text partially inaudible lowers confidence
2405,37,No. No.,36,"I had to add up 300, and – 3,200.",no_start,"[student] I – it was multiplication. I – first I multiplied the 40 and the 8, and then I multiplied the 5 and the 8.
[teacher] All right. So, you multiplied the 40 and the 8, and the 5 times the 8. And then what did you have to do?
[student] I had to add up 300, and – 3,200.
[teacher] No. No. <<<
[student] Three hundred and twenty.
[teacher] Yep.",True,0.8,"Student says 'I had to add up 300, and - 3,200'; teacher says 'No. No.' - double dismissal of student's calculation without explanation; though next student gives correct answer"
2430,265,"No, go .",264,Eighteen. It’s eighteen.,no_start,"[teacher] That’s what you were doing.
[multiple students] .
[student] Eighteen. It’s eighteen.
[teacher] No, go . <<<
[student] .
[teacher] It’s positive five – negative five.",True,0.7,"Student says 'Eighteen. It's eighteen'; teacher says 'No, go .' - dismisses answer and redirects without explanation; context unclear but appears to be dismissing a math answer"
2452,148,"No, two and, two wholes and five-ninths. Pattern blocks. Those are not the pattern blocks. Student T, let me finish my lesson and then we’ll go over that. Yes. No, pattern blocks. Those. No, just the bag you are looking for. Take what you need out and then put them away. This is what you are looking for. Yep, yep. This is what you are looking for.",147,Two-fifths?,no_start,"[student] Six.
[teacher] One, two and—
[student] Two-fifths?
[teacher] No, two and, two wholes and five-ninths. Pattern blocks. Those are not the pattern blocks. Student T, let me finish my lesson and then we’ll go over that. Yes. No, pattern blocks. Those. No, just the bag you are looking for. Take what you need out and then put them away. This is what you are looking for. Yep, yep. This is what you are looking for. <<<
[student] Do we need a marker?
[teacher] Not at the moment.",True,0.75,"Student guesses 'Two-fifths?'; teacher says 'No, two and, two wholes and five-ninths' then immediately moves on to materials - gives correct answer without explaining why two-fifths was wrong"
2458,276,"No, not in this example. Student M?",275,Using equations?,no_start,"[student] Maybe show your work clearly?
[teacher] It does mean show your work clearly, but clearly how? Student E?
[student] Using equations?
[teacher] No, not in this example. Student M? <<<
[student] Using different strategies?
[teacher] That's not it. You may use different strategies when you're doing this, but that's not what this means. When you guys were – I can't believe that when you guys were in 3rd grade, did you ever talk abut notation? Because it comes up in 3rd grade. Have you ever heard that word before?",True,0.75,"Teacher says 'No, not in this example' then immediately calls on another student (Student M) without explaining why equations are wrong."
2476,383,"No, that's what was just said. What else might I be looking for?",382,Your Y axis.,no_start,"[student] Your axes.
[teacher] Your axes. Did you label your axes? What else might be missing, Student B?
[student] Your Y axis.
[teacher] No, that's what was just said. What else might I be looking for? <<<
[student] Title.
[teacher] The title. You need to have a graph that has the labels on the Y or the X axes. You need a title. You need your scale. All those things I'm gonna look for when I look at your bar graphs. Those were all the things that I looked for when I looked at your line plots last week. And tomorrow we'll spend some time looking over the line plots from Friday again and what was missing. What are going to do on this paper that says make a graph for tonight's homework?",True,0.8,"Student says 'Your Y axis'; teacher dismisses with 'No, that's what was just said' and immediately asks another student. Dismisses without engaging with the reasoning."
2490,159,No. Reading it. Zero and -,158,Zero point -,no_start,"[teacher] All right. I just want to make sure, okay? In the hundredths spot, because my seven is in my hundredths, I would read this as seven hundredths. We know in percentages that we’re in a hundred, so I would move my decimal over two places, okay? And we know that it’s two zeros also, okay? All right. I just want to make sure we get that. All right. Now we are going to go to the back of your paper, and we’re going to do decimal to fraction. That’s our next section. Decimal to fraction. So our title is decimal to fraction. . And I mean this by your example of zero point one two. . All right? So zero point one two. We said our last digit says it’s name. So meaning the place value that we’re in. And if you have to do your chart - you know this is our decimal. This is our tenths. This is our hundredths. This is our thousandths. This is our ones. Our tens. And so on, okay? So if I’m putting this in our chart, I’ve got my zero. My one and two are going to go here. How would I read that?
[student] Zero and -
[student] Zero point -
[teacher] No. Reading it. Zero and - <<<
[multiple students] Twelve hundredths.
[teacher] Twelve hundredths. What you say is going to be your fraction. Twelve is going to be your numerator, and we just said what?",True,0.75,Student starts 'Zero point -'; teacher cuts off with 'No. Reading it. Zero and -'. Teacher dismisses student's attempt and gives the answer format.
2522,80,No.,79,I multiplied 12 into 98.4.,no_start,"[student] Eight and two tenths yards.
[teacher] Awesome. Not yards squared, just yards. How'd you find that?
[student] I multiplied 12 into 98.4.
[teacher] No. <<<
[student] I did. I know where.
[teacher] You didn’t do 12 times 98 and 4 tenths.",True,0.85,Student explains their method 'I multiplied 12 into 98.4'; teacher says just 'No.' without explaining why this approach is wrong.
2522,173,No. No.,172,.,no_start,"[student] Is this a parallelogram?
[student] What about this?
[student] .
[teacher] No. No. <<<
[student] .
[teacher] Yep.",True,0.7,"Student text is inaudible '.'; teacher says 'No. No.' Context suggests student asked about a shape being a parallelogram. Brief dismissal, but student text unclear."
2522,192,No.,191,I'm just kind of trying out something.,no_start,"[teacher] This side can't be straight. It's got to be like this. You’ve got to do something with that side. Remember a parallelogram has the two slanted sides. That's not a parallelogram.
[teacher] Yes, that's a parallelogram. I'm confused. What happened to your original triangle?
[student] I'm just kind of trying out something.
[teacher] No. <<<
[student] We have to stay on just like point one. Like we can't have some on point one and some on the others?
[student] No, you can have some edges –",True,0.75,Student says 'I'm just kind of trying out something'; teacher says just 'No.' - dismisses student's attempt without engagement.
2524,214,No.,213,One.,no_start,"[student] No.
[teacher] No, this way you get to hold things. You get a picture. You get a model. You get to see it. But if you are going to get distracted and go down another path of taking the rest of your pieces and playing with them and not staying focused then that’s a problem. Okay, some of us were taking the model apart before I had even asked you to do so. Okay, now look at your workbook page 18.2. Look at problem number 2. Problem number2. We have the whole number what?
[student] One.
[teacher] No. <<<
[student] Two.
[teacher] Two, so you are going to write a division sentence for each, what are we starting with then? The whole number?",True,0.85,Student answers 'One' to a math question; teacher says just 'No.' with no explanation or follow-up.
2524,235,No.,234,Two more.,no_start,"[student] Two-fifths.
[teacher] Two-fifths, so we are grouping the one-fifth and one-fifth together to get two-fifths, that’s one group. How many more groups can I get out of eight tenths?
[student] Two more.
[teacher] No. <<<
[student] One more.
[teacher] One more. We can get two more one-fifths, but we are not dividing by one-fifth, we are dividing by?",True,0.85,Student answers 'Two more' to a math question; teacher says just 'No.' and another student provides the correct answer.
2559,83,"No, not one-half. Student J?",82,One-half.,no_start,"[student] Yeah.
[teacher] Yes. Also, what she was saying is I could divide it by two over two. And two over two equals what, Student K? Any number over itself always equals?
[student] One-half.
[teacher] No, not one-half. Student J? <<<
[student] .
[teacher] Any number over itself always equals?",True,0.85,"Student answers 'One-half'; teacher says 'No, not one-half. Student J?' - dismisses and calls on another student without explaining why."
2559,189,"No, I need a fraction. I need a part. Student A?",188,Oh.,no_start,"[teacher] Now, watch this and don’t write it. Put your pencil down. Here’s where the big part starts learning. If I put a point, and I put a six, who can tell me - that’s a decimal – who can tell me what is that number as a fraction? You probably already know this from 3rd grade. Point six is also a fraction. Student A?
[student] A whole number?
[student] Oh.
[teacher] No, I need a fraction. I need a part. Student A? <<<
[student] Ah, six-tenths.?
[teacher] Good girl. Six-tenths. And when she says tenths, she’s not saying ten. She’s saying tenths. And it’s pronounced like this. Six-tenths. T-E-N-T-H-S. Which means six out of ten. This means exactly the same as this, but it’s in a different form. Very good, Student A. So I want everyone on the back of your paper of your Venn diagram to write point six equals six-tenths. And you pronounce it like this. Six-tenths. So a word they have in common in the center of the Venn diagram is tenths. T-E-N-T-H-S. T-E-N-T-H-S is a word they have in common. Now, Student R, what do you think they’re going to also have in common if they have tenths in common? What’s bigger than tenths, but has two zeros on the bottom? Like in a fraction, you’d have two – a number on the bottom. But if you had two zeros on the bottom it wouldn’t be tenths, it would be? Student M?",True,0.8,"Student says 'Oh' (likely gave a wrong numerical answer); teacher says 'No, I need a fraction. I need a part. Student A?' - brief correction then calls on another student."
2599,586,No.,585,keep on doing it?,no_start,"[multiple students] 7.5.
[teacher] Which is also 7 and a half, isn’t it?
[student] keep on doing it?
[teacher] No. <<<
[student] .
[student] same number again.",True,0.8,Student asks 'keep on doing it?'; teacher says just 'No.' with no explanation. Brief dismissal.
2621,71,No. Student D?,70,.,no_start,"[multiple students] 5.
[teacher] It’s not 50. I want a hand. Student N?
[student] .
[teacher] No. Student D? <<<
[student] 0.50.
[teacher] You guys are mixing up your different ways of stating fractions. Student R?",True,0.8,"Student text is inaudible '.'; teacher says 'No. Student D?' - dismisses and calls on another student. Brief, but student text unclear."
2621,212,"No. Bless you. That was a big shower of a sneeze. Excuse me. Student R, I’m not hearing from you, hon. Sixty- three one hundredths. Write it as a decimal.",211,0.06?,no_start,"[multiple students] Yes.
[teacher] What about number six? Student M?
[student] 0.06?
[teacher] No. Bless you. That was a big shower of a sneeze. Excuse me. Student R, I’m not hearing from you, hon. Sixty- three one hundredths. Write it as a decimal. <<<
[student] 0.63.
[teacher] Yes. Give this girl three claps. That was weak. Number seven. Seven tenths. Write it as a decimal, Student K. You can do it.",True,0.85,Student answers '0.06?'; teacher says 'No. Bless you.' then calls on Student R without explaining why 0.06 is wrong.
2628,329,No. A?,328,Number.,no_start,"[student] You don’t hear me though.
[teacher] Because all graphs have to have a?
[student] Number.
[teacher] No. A? <<<
[student] A title.
[teacher] A title I’m gonna move it away from her. A title. Did you write that sometime today. Now .",True,0.85,Student answers 'Number' to what all graphs need; teacher says 'No. A?' - dismisses and prompts another letter/student without explanation.
2658,75,No.,74,It’s not?,no_start,"[student] How many triangles are in there?
[teacher] I’m gonna show you, if I can get this YouTube thing to play. It does have some optical illusions where plane surfaces look three-dimensional, which is really cool. This is also like an illusion. Doesn’t that look three-dimensional?
[student] It’s not?
[teacher] No. <<<
[teacher] That’s a photograph.
[student] That’s a square.",True,0.75,Student asks 'It's not?' (about 3D appearance); teacher says just 'No.' with no further explanation.
2667,139,"No, it’s not less than 90. What is an obtuse angle, Student C?",138,Obtuse it less than 90.,no_start,"[student] 90 degrees.
[teacher] No, it’s not exactly 90 degrees. That’s called a right angle. What is an obtuse angle, Student A?
[student] Obtuse it less than 90.
[teacher] No, it’s not less than 90. What is an obtuse angle, Student C? <<<
[student] I mean -
[student] - 90 degrees?",True,0.8,"Student says 'Obtuse it less than 90'; teacher says 'No, it's not less than 90. What is an obtuse angle, Student C?' - dismisses and calls on another student, though does provide brief correction."
2667,149,No. It’s an acute angle.,148,thirty?,no_start,"[teacher] Thirty degrees. It’s about 130 degrees.
[teacher] Just like that. Then you can extend the line out. You can try – they can extend the line out. I’m actually not going to go to two. I’m going to go across this way. It’s just a little bit easier, okay? What are you – oh man. Let’s take a look at this one. If you need to angle your protractor, you can do this. This is actually called an acute angle. See how it says, extend the line? You can extend the line this way to help you read your protractor, so that’s what I did. It looks to be about 50 degrees.
[student] thirty?
[teacher] No. It’s an acute angle. <<<
[student] Oh.
[teacher] Um, there’s no laughing and giggling. I told you, you can move your protractor this way. See where the line and the holes are? Line it up just like that. Student M says you can extend the line. Extend it this way. You can extend it out, so it’s about 50 degrees. You didn’t put your degree sign. I’m going to show you. Go like this. You can measure it. You can move and manipulate your protractor. See how the lines – it’s exactly lined up? The holes aer lined up?",True,0.8,"Student asks 'thirty?'; teacher says 'No. It's an acute angle.' - gives answer but no explanation of why it's acute, brief."
2673,172,No. What instrument gives us the time?,171,.,no_start,"[multiple students] No.
[teacher] Thank you. Today's lesson. The objective says to be determining elapsed time from start to finish. Elapsed time. What do we use in order to know time? What sort of instrument do we use to tell us the time? What instrument do we use?
[student] .
[teacher] No. What instrument gives us the time? <<<
[student] a clock.
[teacher] A clock or also a?",True,0.75,"Student text is inaudible '.'; teacher says 'No. What instrument gives us the time?' - dismisses and asks own question. Student answer unclear, moderate confidence."
2675,142,No. What is 3.14? I’ll wait.,141,Circumference?,no_start,"[teacher] Okay, four inches. I’m going to use Student C’s. So to find the circumference, it’s 3.14, and where did we get that again?
[teacher] From the?
[student] Circumference?
[teacher] No. What is 3.14? I’ll wait. <<<
[multiple students] Pi.
[teacher] It’s the pi, and what is the diameter of – Student C, what is yours?",True,0.8,"Student answers 'Circumference?'; teacher says 'No. What is 3.14? I'll wait.' - dismisses answer, though does redirect with a question. Brief dismissal then redirect."
2684,316,"No, how many sixths are in here?",315,Two tenths.,no_start,"[student] One tenth, yeah.
[teacher] One tenth.
[student] Two tenths.
[teacher] No, how many sixths are in here? <<<
[student] Two sixths.
[teacher] One sixth.",True,0.85,"Student answers 'Two tenths'; teacher says 'No, how many sixths are in here?' - dismisses without explaining why 'two tenths' is wrong, just redirects."
2684,379,"No. It’s – number two, yeah, how many pieces?",378,Denominator.,no_start,"[teacher] The whole thing. How many pieces?
[teacher] Can you look at how many pieces?
[student] Denominator.
[teacher] No. It’s – number two, yeah, how many pieces? <<<
[student] .
[teacher] So the denominator is eight. So how many is shaded? One eighth. All right, now, let’s look at another person that is really good at it. Somebody. Now, I see hands up. Good job. Hands up. Student C, hands up.",True,0.8,"Student answers 'Denominator'; teacher says 'No. It's - number two, yeah, how many pieces?' - dismisses the answer without engaging with the student's mathematical thinking."
2727,594,No.,593,.,no_start,"[teacher] That’s okay. We’re gonna clean up in a minute.
[teacher] What are those shapes called?
[student] .
[teacher] No. <<<
[student] Trapezoids.
[teacher] Trapezoids and –",True,0.7,"Student text inaudible '.'; teacher says just 'No.' Context suggests student named a shape incorrectly. Brief dismissal, but student text unclear."
2743,114,"No. . You do the base times the height, which is –",113,The volume.,no_start,"[student] .
[teacher] The?
[student] The volume.
[teacher] No. . You do the base times the height, which is – <<<
[student] .
[teacher] It’s not a parallelogram, correct? Okay. You’re on the right path. Yes.",True,0.8,Student answers 'The volume'; teacher says 'No.' then gives the answer: 'You do the base times the height' without explaining why volume is wrong.
2743,253,"No, no. What’s the formula? Volume equals.",252,Nine.,no_start,"[student] Multiply.
[teacher] . Write that - what would your problem be, then?
[student] Nine.
[teacher] No, no. What’s the formula? Volume equals. <<<
[student] Volume equals .
[student] eight.",True,0.75,"Student answers 'Nine'; teacher says 'No, no. What's the formula? Volume equals.' - dismisses the numerical answer and redirects to formula."
2743,527,No.,526,Eight hundred sixty-four.,no_start,"[teacher] Or multiply back down into inches. We’re converting it into inches.
[student] Oh.
[student] Eight hundred sixty-four.
[teacher] No. <<<
[student] .
[teacher] We’re going to go from yards to inches. If I have one yard, I have 36 inches. If I have two yards, I have 72 inches. I multiplied it by two, to go from two yards to inches. So when I figure out how many yards I have – cubic yards for this room, what do I need to do in order to take that back to inches?",True,0.85,Student answers 'Eight hundred sixty-four'; teacher says just 'No.' with no explanation of why.
2755,172,No.,171,Three.,no_start,"[student] .
[teacher] Huh? Two-third of 30, okay? So how many group of three?
[student] Three.
[teacher] No. <<<
[student] Six.
[teacher] It’s too bright sometimes, right? in your seat. Okay? Continue. Because you are 10 groups of three to come up with 30. So what will two-thirds stand for? We’re not . We’re not putting it in the middle. In the middle it doesn’t make sense to do.",True,0.85,Student answers 'Three'; teacher says just 'No.' with no explanation or follow-up.
2777,79,No.,78,0.75.,no_start,"[student] Yes.
[teacher] Is what I have here, but how can you read that?
[student] 0.75.
[teacher] No. <<<
[student] 75 hundredths.
[teacher] 75 hundredths. So 75 hundredths, I want to compare 75 hundredths and which one is that one?",True,0.75,"Student offers mathematical answer '0.75' and teacher responds with bare 'No.' with no explanation. Context shows teacher wanted the student to read the number differently (as '75 hundredths'), but no scaffolding was provided in the teacher turn itself."
