OBSID,teacher_turn_idx,teacher_text,student_turn_idx,student_text,matched_keywords,context_window,is_shutdown,confidence,reasoning
2755,172,No.,171,Three.,no_start,"[student] This way.
[teacher] Okay.  Are there other ones like this?
[teacher] Too many?
[student] Yeah.
[teacher] This is okay, huh?  So which is?  Okay, two-thirds of 30 is, 20 correct?  Okay?
[teacher] How about we even look at the box.  We still can’t figure out what it is.  Yeah, [inaudible] use this one and then we still can do it and all the way that –
[teacher] Yes, I know.  Okay, you want to try the number line?  Yeah, try it.  Okay, everyone else try it.
[student] [Inaudible].
[teacher] Huh?  Two-third of 30, okay?  So how many group of three?
[student] Three.
[teacher] No. <<<
[student] Six.
[teacher] It’s too bright sometimes, right?  [Inaudible] in your seat. Okay?  Continue.  Because you are 10 groups of three to come up with 30.  So what will two-thirds stand for?  We’re not [inaudible].  We’re not putting it in the middle.  In the middle it doesn’t make sense to do.",True,0.85,Student answers 'Three'; teacher says just 'No.' with no explanation or follow-up.
2777,79,No.,78,0.75.,no_start,"[teacher] 85 hundredths or eight hundredths?  This is upside down.  It’s supposed to be like that.  Eight tenths.
[student] Eight tenths.
[teacher] Which one?  Eight tenths?
[student] Yes.
[teacher] Okay.  And that’s the largest one.  Okay, now let me give you an example.  Okay, if I have point [inaudible], 0.75.  Is that okay?
[student] Yes.
[teacher] 0.75.
[student] Yes.
[teacher] Is what I have here, but how can you read that?
[student] 0.75.
[teacher] No. <<<
[student] 75 hundredths.
[teacher] 75 hundredths.  So 75 hundredths, I want to compare 75 hundredths and which one is that one?",True,0.75,"Student offers mathematical answer '0.75' and teacher responds with bare 'No.' with no explanation. Context shows teacher wanted the student to read the number differently (as '75 hundredths'), but no scaffolding was provided in the teacher turn itself."
2777,123,No. Student C?,122,"607,000 –",no_start,"[teacher] Exactly.  So it’s going to be – this is going to be ten thousandths.  Ten thousandths.  So can you read that number again?  6,759 ten thousandths.  Ten thousandths.  If I have another number here, seven, seven stands for what?  Student D?
[student] Hundred thousandths.
[teacher] Hundred thousandths.  So it’s going to be hundred thousandths. So what would be the number?  What would be the number? Student D?
[student] 6 million, 700 –
[teacher] 6 million?  Student B?
[student] 67,750 –
[teacher] Go over it again.
[student] 67,000 – 6,700 –
[teacher] Let me go back.  This is tenths, hundredths, thousandths, ten thousandths, hundred thousandths.  6, 7, 5, 9, 7, what would be the decimal value, Student L?
[student] 607,000 –
[teacher] No.  Student C? <<<
[student] 67,597 hundred thousandths.
[teacher] Very good.   67,597 hundred thousandths.  Okay?  That’s good. I’m going to move this right here, erase this.  And I’m going to ask [inaudible].  I’m going to place five decimals right here, [inaudible] this one, this one, this, this, this one.  Who wants to come here and order this for the whole class?  Student D, come up.  You need to read the decimal value of each [card], okay?  Okay, that is what?",True,0.95,"Student gives incorrect answer '607,000' and teacher dismisses with 'No' then immediately calls on another student (Student C). Classic shutdown pattern: keyword + call on another student."
2884,50,No. Anybody else? Team number two.,49,"8, 6, 8, 18.",no_start,"[teacher] 24 plus 24, that's 48.  I'm already past 40.  There's something I've got to do with this 24.  Come on.
[student] Subtract it.
[teacher] Come on Student D, and Student S.  There's no subtraction.
[student] Add.
[teacher] Be quiet.  Think about – say every operation, don't you.  Say division, and then we'll say all of them, because there's none of that.
[student] Multiply, divide, add, and subtract.
[teacher] Pick one.  We have to figure out what we have to do.  [Side Conversation]  Let's try this.  Let's go back to your seats.  5, 4, 3, 2, 1.  Gentlemen, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1.  I need you at your team, by yourself or with a shoulder or face partner, I need to know what this side is. I am going to give you three minutes to solve it.  I need to see the shape with all the sides.  I want to know what you added and I want to see this number sentence.  [Side Conversation]  I'm ready to see the answers.  Have a seat. 5, 4, 3, 2, 1.  Let's start with this team.  Did your team come up with an answer or did you individually come up with an answer?  That's not what I asked you.  Did your team come up with an answer, or did individuals come up with an answer?
[student] Individuals.
[teacher] Okay.  All individuals should have the same answer.  Give it to me.
[student] 8, 6, 8, 18.
[teacher] No.  Anybody else?  Team number two. <<<
[student] We worked together.  [Inaudible].
[teacher] You all ready?  Thank you for working together as a team, because two heads are better than one, and three or four heads make it even better, so all right.  What did you come up with for an answer?",True,0.85,Student gives mathematical answer and teacher dismisses with 'No' then immediately moves to another team: 'Anybody else? Team number two.' No explanation or scaffolding provided.
2944,550,"No, but -",549,That’s a half. That’s a half.,no_start,"[teacher] I’m so glad you think it’s way easy.  This –
[student] It’s easier than way easy.
[teacher] This is not half, sweetheart.  Half’s are two pieces to make one whole.  You’ve got more than two pieces there, right?
[student] One.  Two.  Three.  Four.
[teacher] Yes.
[student] [Inaudible] put [inaudible] back?
[teacher] You’ve got to take everything out except for the one line that you’re using to cut your four by six rectangle in half, okay?  Why don’t we go – oh, wait a minute mister.  All the square units?  Come over here.  Okay.
[student] I did one.
[teacher] Hold on.  Where?  Show me.
[student] That’s a half.  That’s a half.
[teacher] No, but - <<<
[student] I just made another one.
[teacher] I don’t see the halves.  [Inaudible].  Did you do this?  Boom. Boom.  Boom.",True,0.6,"Teacher says 'No, but -' and the response is cut short. The student claims they made halves and teacher disputes this, but the brief 'No, but -' without full explanation is borderline. Leans toward shutdown since no scaffolding completes the thought."
2944,580,No.,579,Four.,no_start,"[teacher] Nope.  Your challenge is to cut your whole, or your region, or your four by six rectangle into fourths.
[student] What?
[teacher] Okay.  Listen.  Listen first.  I’ll come over and look at yours in a second.
[student] But don’t we need –
[teacher] Listen.  If there are 12 square units in a house, how many square units would be in a fourth?  Are you listening?  I need everybody’s eyeballs looking at me, please.  Student M.  Student M.  If there are 12 square units in a half, how many square units will be in a fourth? So you need to cut your rectangles into four pieces now, not just two, because the denominator’s going to be four. You need to cut it into four pieces.  I’m going to show you one, and the you guys are going to take off, all right? Watch.  Watch.  Watch.  You made halves like this, right?
[student] Yes.
[teacher] I cut my halves in half into fourths, and I made fourths.
[student] You do that just like this.  Like this.
[teacher] So these fourths have how many square units in them?
[student] Four.
[teacher] No. <<<
[student] I mean six.
[student] Six.",True,0.85,Student gives mathematical answer 'Four' to how many square units are in the fourths. Teacher responds with bare 'No.' and no explanation or scaffolding. Student has to self-correct.
2947,78,No.,77,Which of the following?,no_start,"[teacher] What would you have pulled out, Student M?  What did you pull out when you answered this?  Did you pick D?  What helped you pick D?  What information did you want to underline or circle from this problem?  This person underlined everything, and clearly, it wasn't pulling that information out.  Okay.  So you did greater.  This word, then Jackson. So you didn't need all of that, did you?  You just pulled out Middleville is greater than Jacksonville.  What else did you need?  Student D, what else did they need to pull out of this?
[student] [Inaudible].
[teacher] But what words?  Give me what words verbatim you would have pulled out.
[student] Less.
[teacher] Good.
[student] Greater than.
[teacher] We did the greater than.  What else?  Less than what?  Carson. That's the information you would have had to focus on. What is the next bit of information in the next sentence? Student S, I haven't heard from you today.  In the next sentence, which of the following could be the population of Middleville?  Can you give me verbatim what you would have pulled out of that sentence?
[student] Repeat that.
[teacher] Yes.  Which of the following could be the population of Middleville?  Which word, verbatim, would you have pulled out?  Yes.  I know.  If you weren't talking, you would have known.  Who can answer that question?
[student] Which of the following?
[teacher] No. <<<
[student] Which could be the [inaudible]?
[teacher] You want me to underline all of it?  What word in there would you highlight?  I don't want you to summarize it, and Student S, verbatim is word for word, exactly like you see it.  I don't want you to summarize.  Sometimes you need to summarize what a word problem is, but when you are pulling data out, what would pull out to make this a clearer sentence for you?  You're looking for something that is greater than Middleville, less than Jacksonville, Carson, and Middleville.  [Announcement]  So that helped, looking at it.  You could go for A.  Why did A work again?",True,0.7,Student answers 'Which of the following?' when asked to identify a key word from a problem. Teacher responds with bare 'No.' No explanation of why that phrase is incorrect or guidance toward the right answer.
2964,31,"No, not 17 cents. The place value. By what? Student F?",30,.,no_start,"[teacher] Your hand goes up.  I say your name.  you answer me.  Student T.
[student] [Inaudible].
[teacher] [Inaudible].
[student] [Inaudible].
[teacher] No, it didn’t increase by seventeen times.  That would be ridiculous.  That would cost, I don’t know.  I’d have to do some really quick crunching of numbers.  $26.00 times 17. Could they increase the price of a ticket to a baseball game like that?
[student] No.
[teacher] Nobody would buy a ticket anymore.  They multiplied, or increased it by …
[student] [Inaudible].
[teacher] Student E.
[student] [Inaudible].
[teacher] No, not 17 cents.  The place value.  By what?  Student F? <<<
[student] Seventeen-hundredths.
[teacher] Seventeen-hundredths.  So seventeen-hundredths is hugely different from seventeen times.  Nobody would be going to a minor league baseball game. That’s like saying 17 times $26.00.  Seventeen times $26.00 dollars to go to the Rocks game?  Nobody would do that. No. price?",True,0.7,"Student text inaudible. Teacher rejects answer ('No, not 17 cents') and redirects with 'The place value. By what?' but then calls on another student (Student F). Borderline - has some scaffolding but also calls on another student."
2968,367,"No. Okay, Student T.",366,What is 12?,no_start,"[teacher] Okay, very good.  It’s Student A – Student A never got a turn, she went for lessons.  So Student A.
[student] What is geometry again?
[teacher] Geometry is right here.
[student] What is it, is it like measurement?
[teacher] Length, figures, like quadrilaterals, polygons, three- dimensional shapes, types of angles.
[student] I’ll do that.
[teacher] The number of faces on a cube.
[student] 12, 6, I said 12.
[teacher] You say, “what is”.
[student] What is 12?
[teacher] No.  Okay, Student T. <<<
[student] Six.
[teacher] What is?",True,0.85,"Student gives answer 'What is 12?' and teacher dismisses with 'No. Okay, Student T.' - immediately calling on another student without explanation. Classic shutdown pattern."
2986,56,No.,55,"17,000….",no_start,"[teacher] Correct.  Student C, second one.
[student] I don’t have my paper.
[teacher] I handed it to you.  I flipped it over.  It said Student C. Where is it?
[student] I’ve got it, sorry.
[teacher] Student A, sit down.  Student A, your job today is to not call out and to not get out without being told.
[student] Seatbelt.
[teacher] Right, seatbelt.  Student, could you read it?
[student] 17… 1,794.
[teacher] Or you could have said 1794 if you got stuck on that, right? Next one, Student B, what does that number say?
[student] 17,000….
[teacher] No. <<<
[student] 1,760.
[teacher] Correct.  The next one, Student M.",True,0.9,"Student attempts to read number '17,000...' and teacher responds with bare 'No.' No scaffolding or explanation. Another student provides the correct answer."
2986,62,No.,61,"Oh, 100…",no_start,"[teacher] Right, seatbelt.  Student, could you read it?
[student] 17… 1,794.
[teacher] Or you could have said 1794 if you got stuck on that, right? Next one, Student B, what does that number say?
[student] 17,000….
[teacher] No.
[student] 1,760.
[teacher] Correct.  The next one, Student M.
[student] Last…
[teacher] Thursday.
[student] Oh, 100…
[teacher] No. <<<
[student] Oh, 16,000… 160.
[teacher] 1,600…",True,0.9,Student attempts answer '100...' and teacher responds with bare 'No.' No explanation or scaffolding. Student must self-correct.
2986,307,No.,306,Can I do it the long division way?,no_start,"[teacher] You cannot do that.
[student] [Inaudible]
[teacher] Yes.
[student] [Inaudible]
[teacher] Okay.
[student] You can do it that way.
[teacher] Yes, this way, but that’s  not long division.
[student] You can do long division though.
[teacher] You did the same thing, although you wrote it out.
[student] Can I do it the long division way?
[teacher] No. <<<
[student] It’s easier.
[teacher] You can’t do long division.",True,0.8,Student asks to use long division method and teacher flatly says 'No.' with no explanation of why that approach won't work. Dismisses student's mathematical approach without engaging with their reasoning.
3004,180,No.,179,There’s more sets of data than these.,no_start,"[student] Yes.
[teacher] All right.  So, Student P – no, not Student P.  Who do I want for this?
[teacher] What type of graph would you use to represent this data here?
[student] A line graph.
[teacher] A line graph.  Why would you use a line graph?
[student] [Inaudible].
[teacher] Why is the data continuous?  Why is my data continuous?  What does it tell you on that sheet?  What does it tell you on there?  Why is the data continuous?  How do we know this is continuous data?
[student] Because it’s going by day.
[teacher] It’s going by day.  I need you to add to that.  Give me some more details.  What else?  Student T.
[student] There’s more sets of data than these.
[teacher] No. <<<
[student] Because it’s consecutive, like day one, day two [inaudible].
[teacher] Almost.  Student E.",True,0.8,Student offers mathematical observation about data sets and teacher responds with bare 'No.' without explanation. Teacher then moves to another student for elaboration.
3021,70,"No, look again. What was the temperature in Australia, Student J?",69,78 or 79 degrees.,no_start,"[teacher] Lower, sorry, than the temperature in Australia.  Anybody knows why?  Can you just think about a map right now?  Where's Russia and where is Australia?  Where is it?
[student] Australia is near the equator.
[teacher] Australia is near the equator.  Where's Russia?
[student] Isn't it all the way up in the north?
[teacher] It's in the north, right?  So the north, as we know it, will always be cooler.
[student] Colder.
[teacher] Okay.  Here's what you need to look at.  If you look at this map right now, the graph, on September 29, what was the temperature in Moscow?  On September 29, what was the temperature in Moscow?  Student E?
[student] It was 45 degrees.
[teacher] It was 45 degrees.  September 29, what was the temperature in Australia?
[student] 78 or 79 degrees.
[teacher] No, look again.  What was the temperature in Australia, Student J? <<<
[student] 67 or 68.
[teacher] About 68, somewhere there, right?  In Australia.  Now, what was the temperature on December 22 in Russia?  December 22, what was the temperature in Russia?  Student F?",True,0.75,Teacher rejects student's answer and says 'look again' but then calls on a different student (Student J) rather than letting the original student try again.
3034,10,No. Keep going?,9,Vertices.,no_start,"[teacher] I’m going to pass out ones cubes.  You and your partner are going to share them just so when it’s your turn you can take one.  We’ll go over the rules in a second. Don’t take these out yet.  You can have the bag open, but don’t spill them out, and no need to take anything out.  Maybe.  Let me see how many cubes I have.  Will you help me, Student K?  Okay.  Let me tell you how we play this.  I need everyone in their seats.  We have studied all of the concepts that are on the board, throughout the year, and we’re going to be reviewing them today with the game of Vocabulary Bingo.  There are 36 boxes on the sheet in front of you.  I’m going to be bringing some definitions, and when you hear it, you’re going to put a ones cube on top if it, and you have bingo when you have six diagonally, six up and down vertically, or six horizontally.  When you yell bingo, you hand them off to me and then you get a sticker.  Are there questions on how we play?
[student] I have one.
[teacher] What?
[student] [Inaudible].
[teacher] He is going to share.  All in the middle, please.  Are there other questions?  Leave them right there.  I’ll read the definition a couple of times.  Just listen for the definition and you don’t have to say, “Can you repeat that?”  Because I will repeat it.  Make sure your cubes bags are open.  Okay.  First definition, a whole number that has exactly two factors, itself and 1.  For example, five’s only factors are 5 and 1. Please look for the word that defines what I just said.  That’s the kind of things we’re talking about here.  I shouldn’t hear any voices because we’re doing this individually.  Next definition.  If you haven’t found this, we’re going to move on.  The result of dividing one number by another number. What you get when you divide.  Next, a number that’s written using both a whole number and a fraction. What kind of number that is, a whole number and a fraction.  We write them all the time.  Next, the distance around a closed two-dimensional shape.  The distance around – is your key here – a closed two- dimensional shape.  Next, line segments where two faces of a polyhedron meet.  This is a little bit tricky.  Line segments – that’s a clue – where two faces of a polyhedron meet.  This is a face, this is a face.  Student J, enough.  Next – what would you call this form of adding?  500 plus 40 plus 3 equals 543.  What is that form of adding called?  Next. What two shapes are the same size and the same shape? They are exactly the same, same size, same shape.  A word that means same size, same shape.  Next.  Any angle that measures greater than 90 degrees but less than 180 degrees.  An angle that has a measure that’s greater than 90 degrees but less than 180 degrees. Think about what kind of angle that is.  Most of you have a bunch of ones cubes on your boards.  That means you know what I’m looking for.  A property of addition and multiplication that says when you add or multiply three numbers, it doesn’t matter which two are added or multiplied first.  1 plus 3 plus 2 is the same as 3 plus 2 plus 1.  It doesn’t matter what order you put them in.
[student] Bingo.
[teacher] Okay, Student E.  Read me your words slowly so I can check.
[student] Congruent.
[teacher] Okay.
[student] Vertices.
[teacher] No.  Keep going? <<<
[student] Never mind.
[teacher] Next one, two places to the right of the decimal.  Place value. What’s it called when it’s two places to the right of the decimal, decimal, a number, and another number.  Okay.  Next.  The flipping of a figure over a line so its image is a mirror image of the original.  I want to read it one more time and see if anybody else has it.  The flipping of a figure over a line so its image is a mirror image of the original. Read me your answers.",True,0.7,"Student offers 'Vertices' as an answer and teacher says 'No. Keep going?' The 'Keep going?' could be interpreted as encouragement to try again, making this borderline. But the dismissal is brief and the student gives up ('Never mind')."
3034,83,No.,82,Even.,no_start,"[teacher] Okay.  Student E, slowly read me yours.
[student] Parameter.
[teacher] Yes.
[student] Improper fraction.
[teacher] Yes.
[student] Quotient.
[teacher] Yes.
[student] Commutative property.
[teacher] No.  That’s not commutative property.  Student G?
[student] Even.
[teacher] No. <<<
[student] Just let me do the rest of them.
[teacher] No, because it’s wrong.  Let’s keep going.  The result of subtracting one number from another, basically a subtraction problem.  Student R, what’s yours?  Go ahead.  I’m listening to Student R.",True,0.85,Student answers 'Even' in a vocabulary review and teacher responds with bare 'No.' Context shows teacher says 'because it's wrong' in next turn. No explanation of what the correct answer is or why 'even' is wrong.
3034,106,"No, not sum.",105,Sum.,no_start,"[student] Fact family.
[teacher] I think so.  Yes.  You got all six?
[student] Yes.
[student] I got bingo too.
[teacher] Are you for real this time?  Okay.
[student] Numerator.
[teacher] Okay.
[student] Expanded notation.
[teacher] Yes.
[student] Sum.
[teacher] No, not sum. <<<
[student] What?  I just have one more.  Student T, you have bingo? Remember, you can’t have bingo if someone has actually given you the answers.  Say for instance oh, that one was mixed number.  Oh, I actually had that. That doesn’t count.  Did you have them all or five?
[student] I was the first one that said it.",True,0.75,"Student answers 'Sum' in vocabulary review and teacher says 'No, not sum.' Very brief dismissal with no explanation of why sum is incorrect or what the correct answer is."
4001,78,"No, I need that on. Student E, does it matter?",77,Because -,no_start,"[multiple students] [Crosstalk].
[student] Six times forty should be in parenthesis.
[teacher] Okay, well now look at this.  Well, let’s see.
[student] Six times four [inaudible].
[teacher] Six times four plus three.  Six times four plus three.  Does it matter?
[multiple students] No.
[multiple students] Yes.
[student] No.
[teacher] Why not.  Why, or why not?
[student] Because -
[teacher] No, I need that on.  Student E, does it matter? <<<
[student] No, because it’s just the same thing, because the parenthesis on the first one [inaudible] six and four already first. On the second one the parenthesis still make it first, so it’s [inaudible] the same thing.
[teacher] Because we first do what?",True,0.7,"Teacher cuts off student starting to explain ('Because -') with 'No, I need that on' (possibly about a device/light) and calls on another student. Student's reasoning attempt is interrupted, though the 'No' may be addressing something procedural."
4044,128,No.,127,", if the 8 was a 9, would you just move it to the next place?",no_start,"[teacher] Let’s look at this.  Four thousand nine hundred ninety-eight and ninety-eight hundredths, correct?
[multiple students] Yes.
[teacher] So which place value am I rounding to, Student F?
[student] The tenths.
[teacher] So if I round here, I’m looking here.
[student] That’s just a zero, right?
[teacher] Well, what’s one more than nine tenths?  Ten tenths, which is a whole, right?  So I’m going to bring it over to here. So it would be 4,999.
[student] That’s confusing.
[teacher] That one is a little bit confusing.  That was a difficult one. There’s always something that’s going to be harder in a more challenging problem, and that’s the difference between A math and B math, you know what I mean? Getting an A on something and getting a B on something, and Bs are great, As are fabulous, and Cs are average.  That’s the mindset that’s hard to wrap around because we all want t get As and Bs and be above average.  Yes, Student C?
[student] [Inaudible], if the 8 was a 9, would you just move it to the next place?
[teacher] No. <<<
[student] You don’t?  You just leave it there and make that a 10 and make all the other ones go up one?
[teacher] You’re seriously confusing me about what you’re saying.  Let’s leave it at what it is for now, okay, because you’re probably not going to see anything like that for a while.  Is that okay?  Then if we get to something like that, then you can ask me that question, because here’s what’s going to happen.  You’re going to think about this and you’re not going to remember the rest of it, and I don’t want you to get stuck on problems like that, because like I said, those are the problems that are the difference between the As and Bs, and how many problems like that do we see on quizzes and tests?  Very few, okay?  Nine, Student D.",True,0.75,Student asks a genuine mathematical question about rounding/place value and teacher responds with bare 'No.' No explanation of why that's not how it works.
4053,475,No.,474,Three?,no_start,"[multiple students] Yes.
[student] No.
[teacher] You think it could be divided?
[multiple students] Yes.
[teacher] Okay.
[student] No.
[teacher] Let’s see.  What are the factors of seven?  Seven and one.
[student] [Inaudible] three.
[teacher] What about twenty –
[student] Three?
[teacher] No. <<<
[student] No.
[teacher] No, babe.  Seven and one.  Twenty one.  What are the factors?",True,0.8,"Student guesses 'Three?' for factors and teacher responds with bare 'No.' No explanation provided. Student then says 'No' and teacher continues with 'No, babe' in next turn."
4089,106,"No. Have a seat. Student T? I’ve got it sectioned off here. Here’s 9, here’s 9, 54, 54. So doubling it, what’s 54 and 54? So combined we’ve got 108 so far. What more do we need to combine here? If this is 18 times 6, is 108, what do we need? Another group of 6. So here’s our 9 times 6. Here’s our 9 times 6. So we’ve got 108 plus 6. All right. So please go to your seats and work on 61 and 62. It’s going to be story problems, so you need to be interpreting the data much like – I know I said go to your seats, but eyes on me. Clapping means stop what you’re doing and eyes forward. You’re going to be working on story problems, much like that first question asked you how you can turn it into a story problem? You’re going to be taking those story problems and applying the same ideas. Is that clear?",105,Here along this side.,no_start,"[teacher] No, 9 doubled is not 19.  What is 9 doubled?
[multiple students] 18.
[teacher] I know you can’t walk up here, but can you find the 18 on this array?  Can you walk your way up here?  Student S, can you move forward?  So where would the double 9 be here on this one?
[student] Right here.
[teacher] So here it was here.
[student] This line.
[teacher] What does this box represent?  Eyes up here, Student J.
[student] 9 and the 6.
[teacher] So this represents the 6 and the 9.  So where would the double 9 be?  Where would that be represented?
[student] Here along this side.
[teacher] No.  Have a seat.  Student T?  I’ve got it sectioned off here. Here’s 9, here’s 9, 54, 54.  So doubling it, what’s 54 and 54?  So combined we’ve got 108 so far.  What more do we need to combine here?  If this is 18 times 6, is 108, what do we need?  Another group of 6.  So here’s our 9 times 6.  Here’s our 9 times 6.  So we’ve got 108 plus 6.  All right.  So please go to your seats and work on 61 and 62.  It’s going to be story problems, so you need to be interpreting the data much like – I know I said go to your seats, but eyes on me.  Clapping means stop what you’re doing and eyes forward.  You’re going to be working on story problems, much like that first question asked you how you can turn it into a story problem?  You’re going to be taking those story problems and applying the same ideas.  Is that clear? <<<
[multiple students] Yes.
[teacher] Let’s try that with a little more enthusiasm and less silliness.",True,0.75,"Student identifies a location and teacher says 'No. Have a seat. Student T?' - dismissing and calling on another student. Though teacher then provides extended explanation, the initial move dismisses the student's contribution and redirects to another student."
4198,250,No.,249,Nine.,no_start,"[teacher] We like to use -
[student] - this way?
[teacher] Yeah, well see, I think this way might be easier for bigger numbers.
[student] [Inaudible].
[teacher] You [inaudible] back the same one.  All right, let’s erase our board.  Now we’ll try to do one on our own.  [Inaudible].
[student] [Inaudible].  [Students working on problem].
[teacher] Okay, this one might be a little bit harder.  Student S, what did you come up with?
[student] [Inaudible].  [Second group working on problems in background].
[teacher] So it might be a little bit more difficult.  Want to do this one – we’ll do another one together, here.  Okay, what number goes into both four and six?
[student] Nine.
[teacher] No. <<<
[student] Two.
[teacher] Two.  Two goes into both.  How do we know that?  What are they both?",True,0.85,Student answers 'Nine' to what number goes into both 4 and 6. Teacher responds with bare 'No.' No explanation of why 9 is wrong. Another student provides correct answer.
4356,94,No.,93,"1,000.",no_start,"[teacher] Now do you see where your 1,000 came from?
[multiple students] Yes.
[teacher] Remember about zeros.  What do you do when you’re multiplying numbers with zero?  Add on.  Multiply the two numbers you know, add on the zeros.  Student B, excuse me.
[student] [Inaudible].
[teacher] When I did—
[student] [Inaudible].
[teacher] Right here?  This is traditional right here.
[student] You didn’t line it up.
[teacher] I didn’t line what up?  Because traditional says 50 times 2. How much is 50 times 2?
[student] 1,000.
[teacher] No. <<<
[student] 100.
[teacher] Is that 100?",True,0.85,"Student answers '1,000' for 50 times 2 and teacher responds with bare 'No.' No explanation of the correct calculation. Student must self-correct."
4357,10,No. I heard somebody say it.,9,Units.,no_start,"[teacher] 5, 4, 3, 2, 1, 0.  Again, I asked for desks to be cleared off and some people are still having problems following my directions.  So the last couple of days we’ve been talking a lot about solids.  We’ve been talking a lot about three dimensional shapes, and examples of what they look like, where we see them, where we can find them.  We also talked about how we can talk about them in terms of faces, edges, and vertices.  Today – and yesterday we explored a little bit about what these different solids look like from different angles, and sometimes, depending on the view we’re looking at, if we’re looking at the top, or looking at the side, or the front, we can’t see all the angles.  So today we’re going to take it a step further and begin talking about volume.  I’ll be having you put these into your notebooks later on, but for today I want you to just think about them.  I also have them posted on the side of the room as you’re working today just to keep it in mind.  Volume is the space and side inside a solid figure, and we measure it in cubic – I spelled cubic wrong – cubic units.  Cubic units are the volume of a cube whether there’s one unit on each side.  So today we’re going to be using these centimeter cubes, and you can see how tiny they are, and when we’re talking about cubic units, each side of these measure one unit, or in this case, the unit we’re talking about are centimeters.  Other units might be inches, meters, miles, yards, feet.  Today we’re talking about – these are cubic centimeters.  We’re just going to use the term cubic units for today.  Units is just a way of measuring things, and each one if we measure it would be one on each side.  Thinking about some of the other vocabulary we’ve been using this week, we’ve been talking about three dimensional shapes. We’ve been talking about solids, and also, what is the meaning of three dimensional?  If we have three dimensional shapes, what are we talking about it has to it?  What is the difference between three dimensional and two dimensional shapes?  Student A?
[student] Three dimensional is 3D and two dimensional is 2D.
[teacher] You’re right, but what does that mean?  What do those Ds mean? The 2, the 3, what do they stand for?  Student J?
[student] Two dimensional is flat, and three dimensional is not flat.
[teacher] Okay.  Are there any words we can use to describe those dimensions?  Student A?
[student] 3D movie.
[teacher] In 3D movies it looks like things are coming out at us, okay, whereas if movies are not, they’re usually pretty flat.  So I just drew a rectangle.  What is that?
[multiple students] 2D.
[teacher] How do we measure this?  What are the dimensions of it?  We can talk about what?
[student] Units.
[teacher] No.  I heard somebody say it. <<<
[student] Length.
[teacher] Length and—",True,0.75,Student answers 'Units' when asked about dimensions and teacher says 'No' with no explanation. 'I heard somebody say it' moves past the student without addressing why 'units' is not the right answer.
4358,142,No. I want to know how much my tote can hold. Would it make sense to take my tote and fill it with small cubes to decide how much I can fill it with?,141,Because if you put the cubes there—,no_start,"[teacher] What if I have a model and I don’t know that length, width, and height stuff?  If I have a model, how can I figure out something?  If I have it physically in my hand, that means either a picture, or I have the actual cubes like we did yesterday.  How can we do it?
[student] Count the cubes.
[teacher] We can count the cubes to find volume.  Good.  This can go away.  I will take care of tickets later on.  On each table there is a pile of pink papers.  I would like you to find the pink paper.  On the lovely pink paper, I would like you to look on the right side. Please do not put your names on these.  These are sharing papers.  I dug out all the ones from last year that didn’t have names on them.  On the right side I want you to look at this area where it says volume formulas.  It tells you right at the top, this is a copy of last year’s reference sheet from MCASS. Okay.  Put it away.  I’m done with that.  We are going to talk about using the formulas today to solve for volume, because it’s not convenient all the time to walk around with a pocket of cubes, is it?
[multiple students] No.
[teacher] If I’m trying to decide how much I can put in a box, how much could I put in a tote?  My lovely totes that are full of junk over here – if I want to know how much I can fit in my tote, does it make sense for me to take my tote and fill it with cubes?
[multiple students] Yes.
[teacher] Is that how you’re going to measure?
[multiple students] No.
[teacher] You just told me it makes sense to do that.
[student] Because if you put the cubes there—
[teacher] No.  I want to know how much my tote can hold.  Would it make sense to take my tote and fill it with small cubes to decide how much I can fill it with? <<<
[multiple students] No.
[teacher] Not really, because it seems to be a little bit time consuming. How about the back of my car when I put the seats down in the back of my SUV.  Am I going to fill my SUV up with cubes to find out how much it can hold?",True,0.65,Teacher cuts off student mid-explanation ('Because if you put the cubes there—') with 'No.' and restates question without engaging with student's reasoning attempt.
